age,sex,children,wage
20,1,0,10827.635616858031
22,0,0,6445.909633464954
24,0,1,10108.458666235778
29,1,1,14907.512226173338
26,0,1,10211.617503532549
27,0,0,8610.541532701835
41,0,1,12185.994504373586
27,0,0,7168.790875900033
25,1,0,12213.037383521216
38,0,1,12750.390602484222
33,1,0,12161.668076129088
26,0,1,10455.103720635701
13,1,0,10140.883109313174
14,1,1,11992.22673999378
27,0,0,9013.16301726771
24,1,1,13496.663968596293
31,0,0,10804.866265412953
23,0,0,8243.068977244315
24,1,1,12789.558034825008
32,0,1,11001.923105744594
34,0,1,11742.366988442614
34,1,0,13635.725518746121
9,0,0,7119.454799478974
26,1,0,10244.377516336663
26,0,1,11424.999658791075
34,1,0,13003.541311169542
25,0,1,8180.800092467669
37,1,1,15500.197838834805
30,0,1,11391.465317906841
33,0,1,11432.704125836779
28,1,0,12358.992185300944
41,1,0,12294.551091541734
23,0,1,11112.645028847524
31,1,1,14541.822797329689
36,0,1,12692.964872857803
34,1,1,14896.23029770509
39,0,0,10882.44428170322
36,0,1,10387.849401603431
25,0,0,8121.779977389838
26,0,1,10721.565849009741
37,0,0,8020.4870931976175
36,0,1,12643.624865571237
27,0,1,12572.412032315891
34,1,0,11661.814132654385
46,0,1,12598.37264385246
23,1,0,11611.449490716484
34,0,1,11537.776232587932
36,1,0,12526.907369217994
31,1,0,13357.051096877021
38,0,0,8345.49175747302
25,1,0,11188.287547873453
21,1,1,12639.04397916127
35,0,1,11394.894141474098
37,0,0,9373.433328549807
25,1,1,14445.475246259131
30,1,1,14277.858601267442
17,0,0,5330.615816774778
25,0,0,6916.057295648434
36,0,0,10199.393676519296
33,0,0,9063.752592629453
25,1,0,12188.56783416489
45,1,1,16442.356166432095
23,0,0,8230.766703843672
49,1,0,14216.433258457944
19,1,0,11156.789583203019
11,0,1,6830.953992062329
17,0,0,5641.802525800393
11,1,0,10454.783104211867
18,1,1,13439.379199357272
30,1,1,15560.072283896912
39,0,1,12461.253242792094
32,1,0,11394.622846413618
24,1,1,13359.138638940583
29,1,1,14671.756834590175
24,0,0,7232.810940726199
30,1,1,13592.086598353755
15,1,0,9854.869644127924
15,1,0,11464.959327994538
44,1,0,15618.006277782177
30,1,1,13711.030972255001
29,1,0,12811.489906553243
22,1,0,10346.257361319502
34,0,0,9969.665170496419
41,0,1,13499.060279203855
53,1,1,17230.652236028203
35,0,1,10777.98319848887
38,1,1,16324.448356782785
46,0,0,10854.926318471349
17,1,1,12758.487579421299
30,0,0,8197.773896362256
27,0,1,11833.293768741314
40,1,0,14052.385229532323
27,0,0,9774.468668070715
21,1,0,11367.940320356547
22,0,0,7864.048735007145
40,0,1,12571.500035033938
27,0,0,6352.824357908605
24,0,0,8499.17648925016
38,1,1,14943.08219830534
29,0,0,7211.357463291101
40,0,0,8163.6951792380405
24,1,0,12256.891089100038
36,0,0,9181.96338600361
12,0,0,5365.343782454452
26,1,0,12508.255232171869
43,1,1,16174.92337277731
6,1,0,10460.711510916219
25,0,1,11315.327204029809
28,1,1,13366.118834359891
32,1,1,13587.085310309973
18,0,0,7021.935068290885
30,0,0,8743.4583683309
32,0,0,9479.337592248745
29,0,0,8951.038089112031
37,1,1,15859.446547385845
22,0,0,6513.983999221789
61,1,0,15806.262803923864
35,1,1,16671.10228064946
42,1,1,13547.149606048486
21,1,0,10219.199343807488
35,1,1,15342.41932452762
36,1,0,11852.205808523917
40,0,0,11371.851605492959
19,1,1,14371.821175648745
45,1,0,14445.666627129964
17,1,0,11558.48556605853
17,1,0,9167.05379832046
36,1,1,14987.71366821014
27,0,0,8036.867932454011
32,0,0,7826.886783545802
31,0,0,7715.852737134501
45,0,0,12202.937340907834
31,0,1,12426.847636459044
32,0,0,7977.581497624504
31,0,0,8628.475501981668
20,1,0,12864.396603032781
30,1,0,10483.952710750855
34,1,0,11793.966433327461
32,0,1,11817.14965700262
29,1,0,11929.634863727666
25,0,0,8773.236071542478
35,0,0,8985.777441323084
30,1,0,12346.308143943997
34,1,0,12148.650091229243
1,0,0,6233.467890120948
24,1,0,11317.970720294274
28,0,1,10656.091830047952
28,1,0,12360.633319599172
25,0,0,7795.569019828757
34,1,0,12171.526173099774
34,1,0,14320.695682547763
27,0,0,6925.379151219667
13,0,0,7469.577985254238
24,1,1,14205.62731456802
16,0,0,5760.653389067284
34,0,1,11021.879902059422
15,1,0,8968.410340991959
35,1,0,12083.686442463408
10,1,0,12191.59992206205
18,1,0,9414.828521704654
31,1,0,13242.456899170542
49,1,1,17929.268734445835
39,0,1,12454.068844751475
9,1,0,9361.995199774628
35,1,0,12847.686217801529
38,0,1,12241.347403315063
28,1,0,12307.641884384866
34,0,0,9803.97880599002
27,1,0,12150.767546713963
33,0,1,11284.224684471666
32,0,1,13393.20865784853
35,1,1,16336.78559855444
37,1,1,14667.392408288137
32,0,0,8506.85875463274
30,0,1,10180.35834611855
31,0,0,10986.612938938575
20,1,0,10670.007261338736
15,0,0,4437.9018381882615
15,1,0,12091.751925369266
8,0,0,6913.909857827197
22,0,1,9884.306311910288
33,1,1,15698.119026987106
39,1,0,12741.860562347947
38,1,0,12136.648043319894
23,0,0,6346.519021394507
29,1,0,11313.828926378123
28,1,0,12222.050429630055
30,0,1,11006.278694141323
12,0,1,9676.568062143542
36,1,1,15863.792731581416
41,1,1,16390.48171415297
32,1,0,12301.657504730685
34,1,0,11099.856372999475
13,1,0,8954.06432877969
42,1,0,13099.101640934245
31,0,0,7568.060588302174
43,1,1,17013.576654860703
29,0,1,10727.092581127677
9,0,0,7330.639715391793
42,1,1,17622.073675592957
27,0,1,10316.874076317257
45,1,0,14794.990310903659
23,0,1,9853.041054751584
52,0,1,13493.547814335423
35,0,1,13165.614708103782
31,0,0,8500.199440603337
20,0,1,10092.02138907791
27,1,1,14658.369921730475
16,1,0,10236.140521054602
23,0,1,10937.791511202213
22,1,1,13989.631455431792
43,1,0,11999.002420944245
34,0,0,7393.533192791356
30,1,1,14660.812757778578
26,1,1,13846.848959733066
34,1,1,15076.76625023783
34,0,0,8835.199744896523
28,1,1,12893.598514807176
37,1,1,15949.953705226178
11,0,0,6712.521666955052
32,0,0,10987.600077635318
33,0,0,7355.071188766563
32,1,0,13206.268676310585
21,1,0,11760.474391855087
35,0,1,12826.101840661602
8,1,0,9736.50354580447
48,0,0,11394.25074603066
19,0,1,9548.220755766111
24,0,1,9570.458600260345
27,1,1,14829.245033997773
23,0,1,12579.907387033178
19,0,0,8307.476922347567
54,1,1,18107.972445042593
36,0,1,12018.567638243765
39,0,0,9230.752925604284
17,0,0,7162.590527432986
19,0,1,9334.388124476722
20,0,0,7697.28538835396
22,0,0,7112.071369724969
40,1,0,12456.718849354671
31,0,1,12910.257544444952
21,0,0,8728.89688743811
16,1,0,9930.132311233716
29,1,1,14109.819189546939
30,0,0,8445.946465672449
23,1,0,10698.821121550951
29,1,0,9642.205749757697
35,1,1,13077.282273182796
61,0,0,13802.149984545382
29,1,1,14195.898955573615
39,1,1,15568.855261842811
40,0,0,11477.435997141602
16,1,0,10267.19687543291
27,1,0,10817.721474729691
18,0,0,6790.519061623909
31,0,0,8343.44241602713
28,1,1,13639.092592196812
41,1,1,16271.416115494732
30,1,0,11507.81588954805
29,1,1,15927.197688836874
34,1,0,13150.31614356003
39,0,0,8571.99728985463
45,0,0,9442.803649060357
31,0,1,11610.923959191838
35,1,0,12725.331640277225
23,1,0,9634.874259778086
41,0,0,9480.245319227763
35,1,1,15795.22934067389
21,1,1,13557.601758472063
36,1,0,12867.703235129253
25,1,1,13796.314102601153
34,0,1,11028.569686439543
30,0,0,7975.253737035728
47,1,1,17810.985324146375
34,1,0,12355.653450601505
33,0,0,9379.876086023176
23,1,1,13826.993982487627
17,1,0,10197.684536492172
29,1,1,14177.142082295084
10,0,0,7200.765363257509
33,0,0,9656.924277890605
22,0,1,11154.939310845322
36,1,0,12349.242465713336
23,0,0,8422.00289594924
25,0,0,8273.04305559979
21,1,0,9343.478856327833
19,0,1,9356.15227356088
16,0,1,9305.365532273334
38,0,0,10342.359385320065
34,0,0,9439.344332792774
34,1,0,12752.576040007672
13,1,0,9277.00480529207
28,0,0,9515.554204272863
17,0,1,10765.435441503309
31,1,0,12450.228474850246
42,1,0,12134.306987983968
38,1,0,13539.459250882037
21,1,1,14825.764635539525
37,1,1,16542.476231956425
29,1,0,10846.349678952163
49,1,1,15673.012648761496
35,1,0,10773.074156258455
35,1,0,12905.37333935416
29,0,0,6371.294247443011
39,0,1,12561.522033722204
10,0,1,9413.909176194933
24,1,0,11251.855970401615
31,0,0,9064.000546844489
38,1,0,14076.987565976
16,0,1,9219.413868735406
41,1,0,14180.890809454158
21,0,1,11746.034414518985
20,1,0,9939.99687913288
47,1,1,18868.96479958445
23,0,1,9719.071222898816
41,0,1,12405.747640700676
21,0,1,10417.749544950757
35,0,1,10813.010851646593
47,0,1,12200.9166676389
32,0,1,11239.813101605047
36,1,1,16040.023004112634
35,1,1,15215.28971932472
29,1,0,11916.154061397883
44,1,0,12743.486335566336
27,0,1,10516.882488566152
32,0,0,8234.24270110083
31,0,1,10838.633086961052
24,1,0,12843.303069164836
29,1,0,12230.069013593227
26,1,0,12492.94155387462
15,1,0,10089.510454306304
31,0,0,9652.389272806407
12,0,1,7776.369798502363
32,0,0,8764.043619093456
38,0,1,11415.661896588554
39,0,1,13387.448788283764
29,0,1,11121.896309707143
30,1,0,12243.576739882297
26,0,0,7850.423849524903
23,1,0,9692.142320206709
31,1,0,12081.842243448578
39,1,0,11433.770081063527
44,0,0,11797.652206614832
34,1,0,12924.321913652826
43,0,0,9806.606371289887
35,0,1,13762.420805571935
25,0,1,9729.225864795808
21,0,0,7682.180424875358
15,0,0,7814.930349971633
34,0,1,11921.623085474204
7,0,1,10265.053027047048
2,0,1,7637.57328975356
29,1,1,16017.461036347737
26,1,1,14304.021877723239
27,0,0,7763.69272860309
44,1,0,13470.286776736959
34,1,1,14086.697866303608
39,0,0,9945.319745242641
32,0,0,9270.74509196008
20,1,0,10348.812314643726
55,0,1,14496.812239131445
32,1,0,13624.621333995448
17,0,0,5965.802494480424
21,0,1,10552.080405805733
19,0,0,7626.158505383219
13,1,0,10781.610308798583
15,0,0,7054.770897022932
27,1,0,12574.412150016204
19,1,0,9559.58796609096
35,0,1,10396.778622881538
28,1,0,12580.775129148338
41,1,1,14702.575597120453
51,1,0,14765.03698451406
40,1,0,13995.340780283826
45,1,0,15023.528692359243
16,0,0,6655.438717322341
31,0,1,10413.455071568253
34,1,0,12493.45641481655
21,1,0,13388.110808842745
37,0,0,11000.788478197297
33,1,1,14263.591561010255
42,1,1,15334.140234664437
40,0,0,9045.931139597953
46,0,1,12361.939761785025
13,1,0,10320.424263200843
30,1,0,11143.403111656737
32,0,0,10527.788856015923
44,1,1,17120.060135574327
32,1,0,12591.504246863486
41,0,0,8877.599634677072
40,1,0,13952.056167600147
21,1,0,11075.183920176072
15,1,0,9997.976162964855
34,1,0,12241.942148160417
35,1,0,11166.073003695683
23,1,0,11812.817737896843
35,0,0,8556.292587266422
39,0,1,13228.498281503673
41,0,1,12291.198961382062
30,0,1,10640.215768674418
30,1,1,14812.445084219096
38,0,0,9971.57065825133
27,0,0,7173.945448419061
38,1,1,17019.99589664071
41,0,1,13498.614921836512
26,1,1,13059.12636553039
48,0,1,13678.414453620062
43,0,0,10362.485994286464
42,1,1,15703.006960676426
33,0,0,7078.668790991087
45,1,0,12664.163846793874
44,0,1,12500.108179031517
22,1,1,14572.537363801266
34,1,1,16045.288884799464
26,1,0,10497.101342561626
37,1,0,15548.532022967447
49,0,1,13519.902705307908
30,0,1,11542.697647272249
43,0,1,11740.285426316932
33,0,0,8974.370459800022
48,1,0,12878.026207259529
26,1,1,14340.19108896245
42,1,1,16728.350451500828
18,0,0,6360.216602472923
19,1,1,12475.306083016128
30,1,0,11433.42303291981
54,1,1,18708.569556965063
34,1,0,13018.714422379793
27,0,1,12982.832240800697
38,0,1,11814.205401286295
44,1,0,14313.50205017806
27,1,0,11977.140167370291
32,1,0,12843.022999106353
26,1,0,10831.304389629238
28,0,0,7661.758877532164
24,0,1,10418.350711557245
35,0,0,8760.85740218612
34,1,1,14536.94233006346
39,1,1,15838.321830523464
30,1,0,11937.455718902034
41,1,0,13676.136075363715
51,1,1,16796.437600371806
34,1,0,11856.322019114828
41,0,1,10668.6897369953
32,1,1,14255.538577779707
26,1,0,12573.664211116771
25,1,1,15670.08442020667
22,1,0,9464.875207247702
35,0,1,12983.126476733061
31,1,0,13580.55791447253
28,1,1,14162.996449474473
54,0,1,13063.284276659599
35,1,0,12501.723274541326
30,0,1,8673.909725173075
38,1,0,14243.901849879372
11,1,1,12750.402085454334
34,1,1,15268.13656967521
24,0,0,6396.658338605196
6,0,0,6877.946663271694
26,1,1,15011.254823913163
35,0,1,13010.859464328709
10,0,1,8231.47514575147
18,0,1,9825.912575896718
22,0,0,6792.102619327348
32,0,0,9388.783838727908
30,0,1,11362.53932004539
22,1,0,11817.756552629477
46,0,0,7756.236069263486
29,1,0,12832.72462587271
32,1,0,11796.854764304095
19,1,0,8972.423389434414
32,1,0,12513.875416451243
27,0,1,11610.112753392848
32,1,0,12017.630225684792
28,1,0,12327.369408047198
51,1,1,18118.05167313225
34,1,1,15799.719325134913
37,0,1,11611.62646312688
41,1,0,12696.947589088086
36,1,0,12473.797041129947
41,1,1,14932.960046282975
29,1,0,11639.281694794327
34,0,0,7211.776315322268
22,1,1,14369.921285994338
37,1,1,15738.012892305034
19,0,1,10514.058622945797
25,1,1,15260.587675930441
27,0,0,8944.809520101591
39,1,0,12281.454140649912
26,1,1,13877.64663174207
21,1,0,9342.41045472069
37,0,1,10118.970056004846
22,1,0,11418.46086980206
40,1,0,12451.11822911193
21,1,0,9858.677196961587
31,0,0,7576.665639869714
41,1,0,13389.026277487912
33,1,1,15073.993030589509
24,0,0,8135.898492091572
37,1,1,15787.505609483185
16,0,0,6976.3721526330155
33,0,1,10571.090782219413
19,0,0,7208.669517094695
22,1,0,11457.914817110419
63,1,0,16154.965429633055
37,0,1,12836.275438028188
36,0,0,10435.313631617077
41,1,0,11654.321599226652
37,0,1,13849.48441422508
21,0,1,9412.073340079176
17,1,1,13186.836172383115
26,1,1,14567.054515276996
35,0,1,11433.352406690841
14,0,0,5957.446778979063
33,1,0,11948.137068540145
20,0,0,7786.257789840023
18,1,0,10375.466858299638
23,0,1,8862.578200649697
24,1,1,13478.51747349828
9,1,0,10501.00295261783
31,1,1,16061.351355954504
20,0,0,7836.024312284879
20,1,1,12840.183871796837
36,1,0,12326.8555524763
29,0,0,8506.090714056169
43,0,0,10162.873021991229
36,0,1,12065.8413608564
27,0,0,8819.483717095014
39,0,1,12701.622174293172
25,1,1,13349.442913008068
12,1,0,10052.601173368723
32,0,0,9175.593901156615
29,0,1,10814.948311426771
32,1,1,14075.210171991885
30,1,0,11395.209565972855
33,1,1,14658.743957023638
13,1,0,10683.082682485441
15,1,0,9836.179696080293
36,1,1,15334.82845068334
37,1,1,15208.194969459428
31,0,0,8074.576364568236
23,0,0,6712.69403649447
16,1,1,13542.64107861431
31,0,0,8933.985465448082
22,1,1,14725.154479685809
42,1,1,16602.949106333093
30,1,1,15983.863032925923
33,1,1,14705.05751624547
21,1,0,9323.990825911998
20,1,1,11753.531993543369
33,0,0,9312.806589056483
38,0,1,12019.751061214247
29,0,0,9557.04649916036
38,0,1,12740.083345956999
41,0,1,14374.851753449519
30,1,1,14101.99486026121
33,1,0,11240.279471633477
23,1,1,17012.01592912343
16,1,0,9357.79317794212
26,0,0,9186.341434214573
35,0,1,11455.796721268764
25,0,0,9436.539730640206
32,1,0,12336.339754860845
33,0,1,12026.360034330064
26,0,0,8477.707265340989
27,0,1,10832.85684143927
23,1,0,11742.127872209676
21,0,0,8666.332828966732
37,1,1,15477.954696542136
17,1,1,12864.174807095786
30,1,1,14604.201347819304
21,1,1,16265.274631954242
31,1,0,12017.368979547007
18,0,0,6637.220125775389
28,1,0,12769.297946170966
32,0,0,9011.740320020539
42,1,1,16777.63079949955
35,0,1,13240.393559669035
29,1,1,13156.087594696244
40,0,0,7817.954422378751
28,0,1,12010.03871549688
38,1,0,13968.437460326753
16,0,1,9332.922848761395
20,0,0,8513.628446441991
20,1,0,10042.753356054094
38,0,1,12736.380665193952
42,0,1,11285.702367226193
25,0,0,8250.541139130823
27,0,0,8439.51466181187
41,0,1,11529.867313799426
25,0,1,9020.752726709654
14,0,0,5515.737165453823
33,0,0,7951.6590825931435
25,0,0,8223.510548581147
32,0,0,9925.739638700903
30,1,1,15280.480229415482
38,0,1,13045.323740312244
16,0,1,10352.940199679952
41,0,1,11050.391994658901
28,1,0,11903.512530751046
34,1,0,12761.290894293907
30,0,1,11600.220988277066
28,1,1,15476.122727793747
37,0,1,12548.389402867579
22,0,1,12235.495051469643
35,1,1,14937.545006616747
23,1,0,12031.54501376885
20,1,0,10128.407218787364
45,0,0,11106.9317131246
40,1,1,13314.346522966742
28,0,1,12249.741567806948
21,1,0,8815.00980330032
27,1,0,13680.972760005518
53,0,1,14152.315285330864
36,0,1,11687.351130734625
25,1,0,10929.37000076777
27,1,0,12210.218375677374
29,1,0,11233.543007899974
51,1,1,16907.75633688567
37,0,0,11188.128822935549
10,1,0,8706.189562633828
36,0,1,12997.78390883626
40,0,0,10283.274648478415
35,1,1,17015.887586646735
20,0,0,7409.970322079786
23,1,0,10810.475940540877
48,1,1,18257.04782341388
24,1,0,12055.82408836067
27,1,0,12156.489612760019
26,1,0,9388.729409483998
29,1,0,12550.190594591779
24,0,0,8948.114506667724
37,1,0,11823.151586722113
34,0,0,9182.874347297507
21,0,0,8536.888928262311
18,1,1,10989.529751960281
46,1,1,17750.359137717634
23,0,1,8641.36066648813
30,0,1,10307.525031124052
34,1,1,13648.631166562336
26,0,0,7039.48953654353
29,0,1,12455.444484022879
24,0,0,10140.51474130177
36,1,1,15962.54184855504
31,1,1,13959.032101098654
45,1,1,17924.683180991513
25,1,1,14147.880970283368
31,0,0,9295.135516268927
24,1,1,15330.985422336074
27,0,0,7423.090268325477
35,1,0,12310.56182171628
25,1,1,12931.895694676285
23,0,0,8073.281108738348
29,0,1,11870.758664217283
34,1,0,15027.848365944941
16,1,0,9347.52368556716
34,0,1,11618.938311251668
14,1,0,11024.105259715298
28,0,0,6875.950777956296
26,0,0,7164.36301801218
23,1,0,12599.764331469243
48,0,1,14937.79011721443
27,0,0,6068.092579415825
11,0,1,8618.22182138485
27,1,1,13604.045042905647
45,0,1,14252.42465582542
31,1,0,11936.669496815088
9,1,0,7579.201864504008
26,1,0,11475.979014794375
45,1,0,14116.476666989824
30,0,0,8582.12946723043
25,0,0,9048.05752525348
7,1,0,9405.760652277151
17,0,0,7078.024477544681
28,0,1,11517.374011515212
30,0,0,10094.055646356628
31,1,0,12070.250070605773
11,0,1,11197.59120669417
23,0,0,5695.218414114841
22,0,1,10338.85858121389
31,1,1,15544.54691160912
30,1,0,11673.461077740614
28,1,1,15030.51852572567
33,1,0,12681.616628575182
28,0,1,11909.928913410356
19,1,0,8821.743578050186
39,1,0,13384.829919831423
29,1,0,10894.782450787048
30,0,1,9755.68989741822
18,1,1,11338.98822914932
23,1,0,11860.564084523536
27,0,0,8879.069320141425
31,0,1,11257.72756074357
25,0,0,8163.588196591316
40,1,1,15072.08558069444
47,1,0,12177.164539705313
32,1,0,11926.81088618546
23,1,0,13661.458799051146
22,1,0,11754.759010361215
20,1,0,12118.246047509416
15,1,0,9411.108374397623
24,0,1,9090.748741789872
43,1,0,12865.980415797736
21,0,0,7456.806307293995
23,1,0,10891.765958037331
35,1,0,12584.096126071687
45,0,1,12670.7621635972
22,0,0,7737.648804579373
21,1,0,11777.97764824258
30,1,1,13820.511825245821
31,1,1,15366.275419221296
35,1,0,12258.809494024066
39,0,1,12926.706226892946
37,0,0,8734.410015503348
35,0,1,11386.849927831056
17,1,1,12915.521804432849
28,0,1,12566.914339621393
31,0,0,7931.300418538443
20,1,1,12082.27147300167
21,1,0,10677.60487495001
24,1,1,15560.928542853238
26,1,0,11697.863397859339
44,1,0,13423.43491311872
24,1,1,14874.2078543543
34,1,1,16504.574232780906
19,0,0,8619.729344784484
18,1,0,10290.726547661283
22,1,1,12957.790172491965
42,1,1,16248.246950364519
16,1,0,10956.247112083027
30,0,0,9529.322485029252
54,1,0,13058.616679930767
21,0,0,6748.161812959425
20,0,1,10556.895623449103
27,1,0,11723.257707971738
25,1,1,13697.464276983712
31,1,1,16416.93267800968
22,1,0,11049.825542566376
33,0,0,8569.432823745487
54,0,1,15248.526281711987
17,0,0,5751.403076350693
24,1,1,14335.670003870904
42,0,0,12533.278320886579
48,1,0,14362.558505222829
30,0,1,11350.009727284256
26,1,1,13329.366806433296
28,0,1,10568.427113341157
36,0,0,8458.051599060072
32,0,0,7698.016989553227
37,0,0,9843.090758537091
27,0,1,12219.794834070864
26,1,0,11321.211937158421
20,0,0,7698.845915447257
36,1,0,13547.39277407656
46,1,0,14371.016408346792
26,0,0,6815.644524062276
12,1,0,8881.683486876527
24,1,0,12496.12283174977
15,0,0,6595.089646841624
28,0,1,11134.059365881527
39,1,1,17317.414396309905
37,0,0,10738.357089812062
34,0,1,11750.59524335392
29,0,1,10964.562195591285
39,1,0,13990.24172000717
25,1,1,13311.360216980776
28,1,1,14968.030882441955
31,0,0,7574.894118486607
26,0,0,8637.08808239834
